Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Category
117,Ca-2014-115259,2014-08-25,2014-08-27,Second Class,Rc-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Off-En-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,Profit
119,Us-2015-136476,2015-04-05,2015-04-10,Standard Class,Gg-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,Off-Bi-10003650,Office Supplies,Binders,Gbc Docubind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,Loss
120,Ca-2016-103730,2016-06-12,2016-06-15,First Class,Sc-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Fur-Fu-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,Profit
121,Ca-2016-103730,2016-06-12,2016-06-15,First Class,Sc-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Off-Bi-10003910,Office Supplies,Binders,Dxl Angle-View Binders With Locking Rings By Samsill,30.84,4,0.0,13.878,Profit
122,Ca-2016-103730,2016-06-12,2016-06-15,First Class,Sc-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Off-St-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,Profit
123,Ca-2016-103730,2016-06-12,2016-06-15,First Class,Sc-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Off-En-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,Profit
124,Ca-2016-103730,2016-06-12,2016-06-15,First Class,Sc-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Tec-Ph-10003875,Technology,Phones,Kld Oscar Ii Style Snap-On Ultra Thin Side Flip Synthetic Leather Cover Case For Htc One Htc M7,68.04,7,0.0,19.7316,Profit
127,Us-2017-107272,2017-11-05,2017-11-12,Standard Class,Ts-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Off-Bi-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,Loss
128,Us-2017-107272,2017-11-05,2017-11-12,Standard Class,Ts-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Off-St-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle Ii, Black",243.992,7,0.2,30.499,Profit
129,Us-2016-125969,2016-11-06,2016-11-10,Second Class,Ls-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Fur-Ch-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,Loss
130,Us-2016-125969,2016-11-06,2016-11-10,Second Class,Ls-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Fur-Fu-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats For High Pile Carpets,238.56,3,0.0,26.2416,Profit
131,Us-2017-164147,2017-02-02,2017-02-05,First Class,Dw-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Tec-Ph-10002293,Technology,Phones,Anker 36W 4-Port Usb Wall Charger Travel Power Adapter For Iphone 5S 5C 5,59.97,5,0.4,-11.994,Loss
132,Us-2017-164147,2017-02-02,2017-02-05,First Class,Dw-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Off-Pa-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,Profit
133,Us-2017-164147,2017-02-02,2017-02-05,First Class,Dw-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Off-Fa-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,Profit
134,Ca-2016-145583,2016-10-13,2016-10-19,Standard Class,Lc-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Off-Pa-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,Profit
135,Ca-2016-145583,2016-10-13,2016-10-19,Standard Class,Lc-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Off-Pa-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,Profit
136,Ca-2016-145583,2016-10-13,2016-10-19,Standard Class,Lc-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Off-Ar-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,Profit
137,Ca-2016-145583,2016-10-13,2016-10-19,Standard Class,Lc-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Off-Fa-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,Profit
138,Ca-2016-145583,2016-10-13,2016-10-19,Standard Class,Lc-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Off-Bi-10004781,Office Supplies,Binders,Gbc Wire Binding Strips,76.176,3,0.2,26.6616,Profit
139,Ca-2016-145583,2016-10-13,2016-10-19,Standard Class,Lc-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Off-Su-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,Profit
140,Ca-2016-145583,2016-10-13,2016-10-19,Standard Class,Lc-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Fur-Fu-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,Profit
141,Ca-2016-110366,2016-09-05,2016-09-07,Second Class,Jd-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Fur-Fu-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,Profit
142,Ca-2017-106180,2017-09-18,2017-09-23,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Off-Ar-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,Profit
143,Ca-2017-106180,2017-09-18,2017-09-23,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Off-En-10004030,Office Supplies,Envelopes,Convenience Packs Of Business Envelopes,10.86,3,0.0,5.1042,Profit
144,Ca-2017-106180,2017-09-18,2017-09-23,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Off-Pa-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,Profit
147,Ca-2014-110072,2014-10-22,2014-10-28,Standard Class,Mg-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,Fur-Fu-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,Profit
148,Ca-2016-114489,2016-12-05,2016-12-09,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Tec-Ph-10000215,Technology,Phones,Plantronics Cordless Phone Headset With In-Line Volume - M214C,384.45,11,0.0,103.8015,Profit
149,Ca-2016-114489,2016-12-05,2016-12-09,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Tec-Ph-10001448,Technology,Phones,Anker Astro 15000Mah Usb Portable Charger,149.97,3,0.0,5.9988,Profit
151,Ca-2016-114489,2016-12-05,2016-12-09,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Off-Bi-10002735,Office Supplies,Binders,Gbc Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,Profit
152,Ca-2016-158834,2016-03-13,2016-03-16,First Class,Tw-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Off-Ap-10000326,Office Supplies,Appliances,Belkin 7 Outlet Surgemaster Surge Protector With Phone Protection,157.92,5,0.2,17.766,Profit
153,Ca-2016-158834,2016-03-13,2016-03-16,First Class,Tw-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Tec-Ph-10001254,Technology,Phones,Jabra Biz 2300 Duo Qd Duo Corded Headset,203.184,2,0.2,15.2388,Profit
154,Ca-2015-124919,2015-05-31,2015-06-02,First Class,Sp-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Off-Pa-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,Profit
155,Ca-2015-124919,2015-05-31,2015-06-02,First Class,Sp-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Off-Pa-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,Profit
156,Ca-2015-124919,2015-05-31,2015-06-02,First Class,Sp-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Off-St-10001590,Office Supplies,Storage,"Tenex Personal Project File With Scoop Front Design, Black",80.88,6,0.0,21.0288,Profit
157,Ca-2015-118948,2015-05-28,2015-06-03,Standard Class,Nk-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,Off-Ar-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,Profit
158,Ca-2014-104269,2014-03-01,2014-03-06,Second Class,Db-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Fur-Ch-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,457.568,2,0.2,51.4764,Profit
159,Ca-2016-114104,2016-11-20,2016-11-24,Standard Class,Np-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Off-La-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,Profit
161,Ca-2016-162733,2016-05-11,2016-05-12,First Class,Tt-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,Off-Pa-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,Profit
162,Ca-2015-119697,2015-12-28,2015-12-31,Second Class,Em-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ac-10003657,Technology,Accessories,Lenovo 17-Key Usb Numeric Keypad,54.384,2,0.2,1.3596,Profit
163,Ca-2016-154508,2016-11-16,2016-11-20,Standard Class,Rd-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,Off-En-10001990,Office Supplies,Envelopes,Staple Envelope,28.4,5,0.0,13.348,Profit
164,Ca-2016-113817,2016-11-07,2016-11-11,Standard Class,Mj-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,Off-Bi-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,Profit
165,Ca-2014-139892,2014-09-08,2014-09-12,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Off-Ar-10004441,Office Supplies,Art,Bic Brite Liner Highlighters,9.936,3,0.2,2.7324,Profit
167,Ca-2014-139892,2014-09-08,2014-09-12,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Off-St-10000991,Office Supplies,Storage,Space Solutions Hd Industrial Steel Shelving.,275.928,3,0.2,-58.6347,Loss
169,Ca-2014-139892,2014-09-08,2014-09-12,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Off-Ar-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,Profit
170,Ca-2014-139892,2014-09-08,2014-09-12,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Off-Ap-10002518,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Power Center,177.98,5,0.8,-453.849,Loss
171,Ca-2014-139892,2014-09-08,2014-09-12,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Tec-Ph-10003931,Technology,Phones,Jbl Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,Profit
172,Ca-2014-118962,2014-08-05,2014-08-09,Standard Class,Cs-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Off-Pa-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 X 11",20.94,3,0.0,9.8418,Profit
173,Ca-2014-118962,2014-08-05,2014-08-09,Standard Class,Cs-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Off-Pa-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,Profit
174,Ca-2014-118962,2014-08-05,2014-08-09,Standard Class,Cs-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Fur-Ch-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,Profit
175,Us-2014-100853,2014-09-14,2014-09-19,Standard Class,Jb-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Off-Ap-10000891,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Homeoffice Power Control Center,52.448,2,0.8,-131.12,Loss
176,Us-2014-100853,2014-09-14,2014-09-19,Standard Class,Jb-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Off-La-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,Profit
177,Us-2017-152366,2017-04-21,2017-04-25,Second Class,Sj-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,Off-Ap-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,Loss
178,Us-2015-101511,2015-11-21,2015-11-23,Second Class,Je-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Fur-Ch-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,Loss
179,Us-2015-101511,2015-11-21,2015-11-23,Second Class,Je-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Off-Su-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,Loss
180,Ca-2015-137225,2015-12-15,2015-12-19,Standard Class,Jk-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,Off-Ar-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104,Profit
181,Ca-2014-166191,2014-12-05,2014-12-09,Second Class,Dk-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Off-St-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote With Lid, Black",24.816,2,0.2,1.8612,Profit
182,Ca-2014-166191,2014-12-05,2014-12-09,Second Class,Dk-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Tec-Ac-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted Usb 2.0 Flash Drive; 16Gb,408.744,7,0.2,76.6395,Profit
184,Ca-2014-158274,2014-11-19,2014-11-24,Second Class,Rm-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Tec-Ph-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,Profit
185,Ca-2014-158274,2014-11-19,2014-11-24,Second Class,Rm-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Tec-Ac-10002345,Technology,Accessories,Hp Standard 104 Key Ps/2 Keyboard,29.0,2,0.0,7.25,Profit
186,Ca-2016-105018,2016-11-28,2016-12-02,Standard Class,Sk-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,Off-Bi-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,Profit
187,Ca-2014-123260,2014-08-26,2014-08-30,Standard Class,Fm-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,Tec-Ac-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,176.8,8,0.0,22.984,Profit
188,Ca-2016-157000,2016-07-16,2016-07-22,Standard Class,Am-10360,Alice Mccarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Off-St-10001328,Office Supplies,Storage,"Personal Filing Tote With Lid, Black/Gray",37.224,3,0.2,3.7224,Profit
189,Ca-2016-157000,2016-07-16,2016-07-22,Standard Class,Am-10360,Alice Mccarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Off-Pa-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,Profit
191,Ca-2015-102281,2015-10-12,2015-10-14,First Class,Mp-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Tec-Ph-10001552,Technology,Phones,I Need'S 3D Hello Kitty Hybrid Silicone Case Cover For Htc One X 4G With 3D Hello Kitty Stylus Pen Green/Pink,71.76,6,0.0,20.0928,Profit
192,Ca-2015-102281,2015-10-12,2015-10-14,First Class,Mp-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Off-Pa-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832,Profit
194,Ca-2015-102281,2015-10-12,2015-10-14,First Class,Mp-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Off-Ar-10003514,Office Supplies,Art,4009 Highlighters By Sanford,19.9,5,0.0,6.567,Profit
195,Ca-2015-131457,2015-10-31,2015-11-06,Standard Class,Mz-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,Off-En-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116,Profit
196,Ca-2014-140004,2014-03-21,2014-03-25,Standard Class,Cb-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Off-Ar-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,Profit
197,Ca-2014-140004,2014-03-21,2014-03-25,Standard Class,Cb-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Off-Ar-10004027,Office Supplies,Art,"Binney & Smith Inktank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,Profit
198,Ca-2017-107720,2017-11-06,2017-11-13,Standard Class,Vm-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,Off-St-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,Profit
199,Us-2017-124303,2017-07-06,2017-07-13,Standard Class,Fh-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Off-Bi-10000343,Office Supplies,Binders,"Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Light Blue",2.946,2,0.7,-2.2586,Loss
200,Us-2017-124303,2017-07-06,2017-07-13,Standard Class,Fh-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Off-Pa-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 X 4 Forms, 2 Or 4 Forms Per Page",16.056,3,0.2,5.8203,Profit
201,Ca-2017-105074,2017-06-24,2017-06-29,Standard Class,Mb-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,Off-Pa-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,Profit
202,Ca-2014-133690,2014-08-03,2014-08-05,First Class,Bs-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Fur-Ta-10004289,Furniture,Tables,Boxoffice By Design Rectangular And Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,Loss
203,Ca-2014-133690,2014-08-03,2014-08-05,First Class,Bs-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Off-Ap-10003622,Office Supplies,Appliances,"Bravo Ii Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts Per Pack",2.6,1,0.2,0.2925,Profit
204,Us-2017-116701,2017-12-17,2017-12-21,Second Class,Lc-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,Off-Ap-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,Loss
205,Ca-2017-126382,2017-06-03,2017-06-07,Standard Class,Hk-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,Fur-Fu-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,Profit
206,Ca-2017-108329,2017-12-09,2017-12-14,Standard Class,Le-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,Tec-Ph-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital Phone,444.768,4,0.2,44.4768,Profit
207,Ca-2017-135860,2017-12-01,2017-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-St-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744,Profit
208,Ca-2017-135860,2017-12-01,2017-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Tec-Ph-10001700,Technology,Phones,Panasonic Kx-Tg6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,Profit
209,Ca-2017-135860,2017-12-01,2017-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-Bi-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,Profit
210,Ca-2017-135860,2017-12-01,2017-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-Fa-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099,Profit
211,Ca-2017-135860,2017-12-01,2017-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-St-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34W X 5-1/4D X 20-1/2H",91.99,1,0.0,3.6796,Profit
